ID	parentID	status	scientificName	authorship	rank	link
x39D	x3M	accepted	Giraffidae		family	
x39G	x39D	accepted	Okapia		genus	
x39J	x46	accepted	Caribicus		genus	
x39L	x8D	accepted	Onychogalea		genus	
x39N	xMY	accepted	Rhyticeros		genus	
x39Q	x9R	accepted	Tomistoma		genus	
x39S	xX	accepted	Fabales		order	
x39V	x39S	accepted	Leguminosae		family	
x39X	x39V	accepted	Dalbergia		genus	
x39Z	x44	accepted	Xenosauridae		family	
x3C	x39	accepted	Cactaceae		family	
x3B3	x39Z	accepted	Shinisaurus		genus	
x3B5	xBJ	accepted	Ornithoptera		genus	
x3B7	x6G	accepted	Atelopus		genus	
x3B9	x33N	accepted	Phocoena		genus	
x3BC	x5R	accepted	Orectolobiformes		order	
x3BF	x3BC	accepted	Rhincodontidae		family	
x3BH	x3BF	accepted	Rhincodon		genus	
x3BK	xR3	accepted	Canis		genus	
x3BM	x86	accepted	Catopuma		genus	
x3BP	x53	accepted	Icteridae		family	
x3BR	x3BP	accepted	Xanthopsar		genus	
x3BT	x6L	accepted	Neophema		genus	
x3BW	x53	accepted	Atrichornithidae		family	
x3BY	x3BW	accepted	Atrichornis		genus	
x3C2	x8	accepted	Apodiformes		order	
x3C4	x3C2	accepted	Trochilidae		family	
x3C6	x3C4	accepted	Glaucis		genus	
x3C8	xB6	accepted	Addax		genus	
x3CB	xTT	accepted	Ducula		genus	
x3CD	x4S	accepted	Bolyeria		genus	
x3CG	xC7	accepted	Pleurobema		genus	
x3CJ	x4L	accepted	Gopherus		genus	
x3CL	xS	accepted	Presbytis		genus	
x3CN	xN8	accepted	Tremarctos		genus	
x3CQ	x8D	accepted	Lagostrophus		genus	
x3CS	xYM	accepted	Sulidae		family	
x3CV	x3CS	accepted	Papasula		genus	
x3CX	x99	accepted	Callimico		genus	
x3F	x3C	accepted	Echinocereus		genus	
x3H	xB	accepted	Falconidae		family	
x3K	x3H	accepted	Falco		genus	
x3M	xJ	accepted	Artiodactyla		order	
x3P	x3M	accepted	Cervidae		family	
x3R	x3P	accepted	Rucervus		genus	
x3T	xX	accepted	Liliales		order	
x3W	x3T	accepted	Liliaceae		family	
x3Y	x3W	accepted	Aloe		genus	
x42	x6	accepted	Reptilia		class	
x44	x42	accepted	Sauria		order	
x46	x44	accepted	Anguidae		family	
x48	x46	accepted	Abronia		genus	
x4B	xJ	accepted	Pholidota		order	
x4D	x4B	accepted	Manidae		family	
x4G	x4D	accepted	Manis		genus	
x4J	x42	accepted	Testudines		order	
x4L	x4J	accepted	Testudinidae		family	
x4N	x4L	accepted	Malacochersus		genus	
x4Q	x42	accepted	Serpentes		order	
x4S	x4Q	accepted	Bolyeriidae		family	
x4V	x4S	accepted	Casarea		genus	
x4X	x4Q	accepted	Boidae		family	
x4Z	x4X	accepted	Boa		genus	
x6	x4	accepted	Chordata		phylum	
x53	x8	accepted	Passeriformes		order	
x55	x53	accepted	Muscicapidae		family	
x57	x55	accepted	Picathartes		genus	
x59	xS	accepted	Trachypithecus		genus	
x5C	x44	accepted	Chamaeleonidae		family	
x5F	x5C	accepted	Brookesia		genus	
x5H	xQ	accepted	Atelidae		family	
x5K	x5H	accepted	Alouatta		genus	
x5M	xJ	accepted	Diprotodontia		order	
x5P	x5M	accepted	Potoroidae		family	
x5R	x6	accepted	Elasmobranchii		class	
x5T	x5R	accepted	Myliobatiformes		order	
x5W	xJ	accepted	Carnivora		order	
x5Y	x5W	accepted	Mustelidae		family	
x62	x5Y	accepted	Lutra		genus	
x64	x8	accepted	Anseriformes		order	
x66	x64	accepted	Anatidae		family	
x68	x66	accepted	Branta		genus	
x6B	x6	accepted	Amphibia		class	
x6D	x6B	accepted	Anura		order	
x6G	x6D	accepted	Bufonidae		family	
x6J	x8	accepted	Psittaciformes		order	
x6L	x6J	accepted	Psittacidae		family	
x6N	x6L	accepted	Ara		genus	
x6Q	x8	accepted	Gruiformes		order	
x6S	x6Q	accepted	Rhynochetidae		family	
x6V	x6S	accepted	Rhynochetos		genus	
x6X	x8	accepted	Galliformes		order	
x6Z	x6X	accepted	Cracidae		family	
x8	x6	accepted	Aves		class	
x73	x6Z	accepted	Pipile		genus	
x75	x6Q	accepted	Gruidae		family	
x77	x75	accepted	Antigone		genus	
x79	x3C	accepted	Pediocactus		genus	
x7C	xJ	accepted	Proboscidea		order	
x7F	x7C	accepted	Elephantidae		family	
x7H	x8	accepted	Ciconiiformes		order	
x7K	x7H	accepted	Ciconiidae		family	
x7M	x7K	accepted	Ciconia		genus	
x7P	x4	accepted	Mollusca		phylum	
x7R	x7P	accepted	Gastropoda		class	
x7T	x7R	accepted	Stylommatophora		order	
x7W	x7T	accepted	Cepolidae		family	
x7Y	xJ	accepted	Perissodactyla		order	
x82	xL	accepted	Balaenopteridae		family	
x84	x82	accepted	Balaenoptera		genus	
x86	x5W	accepted	Felidae		family	
x88	x86	accepted	Acinonyx		genus	
x8B	x3C	accepted	Sclerocactus		genus	
x8D	x5M	accepted	Macropodidae		family	
x8G	x8D	accepted	Lagorchestes		genus	
x8J	x5H	accepted	Brachyteles		genus	
x8L	x75	accepted	Grus		genus	
x8N	x3C	accepted	Escobaria		genus	
x8Q	x4J	accepted	Geoemydidae		family	
x8S	x8Q	accepted	Batagur		genus	
x8V	x7H	accepted	Threskiornithidae		family	
x8X	x8V	accepted	Nipponia		genus	
x8Z	x8	accepted	Charadriiformes		order	
xB	x8	accepted	Falconiformes		order	
x93	x8Z	accepted	Scolopacidae		family	
x95	x93	accepted	Tringa		genus	
x97	x5R	accepted	Rhinopristiformes		order	
x99	xQ	accepted	Cebidae		family	
x9C	x99	accepted	Saguinus		genus	
x9F	x7T	accepted	Achatinellidae		family	
x9H	xX	accepted	Euphorbiales		order	
x9K	x9H	accepted	Euphorbiaceae		family	
x9M	x9K	accepted	Euphorbia		genus	
x9P	x42	accepted	Crocodylia		order	
x9R	x9P	accepted	Crocodylidae		family	
x9T	x9R	accepted	Crocodylus		genus	
x9W	x6L	accepted	Pezoporus		genus	
x9Y	xS	accepted	Macaca		genus	
xB2	x9P	accepted	Alligatoridae		family	
xB4	xB2	accepted	Caiman		genus	
xB6	x3M	accepted	Bovidae		family	
xB8	xB6	accepted	Bubalus		genus	
xBB	x4	accepted	Arthropoda		phylum	
xBD	xBB	accepted	Insecta		class	
xBG	xBD	accepted	Lepidoptera		order	
xBJ	xBG	accepted	Papilionidae		family	
xBL	xBJ	accepted	Parides		genus	
xBN	xX	accepted	Nepenthales		order	
xBQ	xBN	accepted	Nepenthaceae		family	
xBS	xBQ	accepted	Nepenthes		genus	
xBV	xD	accepted	Harpia		genus	
xBX	x6X	accepted	Phasianidae		family	
xBZ	xBX	accepted	Lophophorus		genus	
xD	xB	accepted	Accipitridae		family	
xC3	x7P	accepted	Bivalvia		class	
xC5	xC3	accepted	Unionoida		order	
xC7	xC5	accepted	Unionidae		family	
xC9	xC7	accepted	Potamilus		genus	
xCC	x86	accepted	Prionailurus		genus	
xCF	xB6	accepted	Hippotragus		genus	
xCH	x37	accepted	Cattleya		genus	
xCK	xJ	accepted	Chiroptera		order	
xCM	xCK	accepted	Pteropodidae		family	
xCP	xCM	accepted	Pteropus		genus	
xCR	xC7	accepted	Villosa		genus	
xCT	xQ	accepted	Hominidae		family	
xCW	xCT	accepted	Gorilla		genus	
xCY	x5Y	accepted	Enhydra		genus	
xD2	x75	accepted	Balearica		genus	
xD4	x44	accepted	Iguanidae		family	
xD6	x6L	accepted	Cyanoramphus		genus	
xD8	x4J	accepted	Trionychidae		family	
xDB	xD8	accepted	Chitra		genus	
xDD	x6L	accepted	Amazona		genus	
xDG	x44	accepted	Varanidae		family	
xDJ	xDG	accepted	Varanus		genus	
xDL	x7K	accepted	Jabiru		genus	
xDN	x5W	accepted	Phocidae		family	
xDQ	x6Z	accepted	Oreophasis		genus	
xDS	x6	accepted	Actinopteri		class	
xDV	xDS	accepted	Osteoglossiformes		order	
xDX	xDV	accepted	Osteoglossidae		family	
xDZ	xDX	accepted	Scleropages		genus	
xG	xD	accepted	Gyps		genus	
xF3	x6Q	accepted	Rallidae		family	
xF5	xF3	accepted	Hypotaenidia		genus	
xF7	xL	accepted	Delphinidae		family	
xF9	x4Q	accepted	Viperidae		family	
xFC	xF9	accepted	Bitis		genus	
xFF	x6J	accepted	Loriidae		family	
xFH	xFF	accepted	Eos		genus	
xFK	x86	accepted	Leopardus		genus	
xFM	xQ	accepted	Lorisidae		family	
xFP	x53	accepted	Fringillidae		family	
xFR	xFP	accepted	Carduelis		genus	
xFT	x44	accepted	Scincidae		family	
xFW	xFT	accepted	Tiliqua		genus	
xFY	xB	accepted	Cathartidae		family	
xG2	xFY	accepted	Gymnogyps		genus	
xG4	x3W	accepted	Aloidendron		genus	
xG6	x4L	accepted	Pyxis		genus	
xG8	x3M	accepted	Suidae		family	
xGB	xG8	accepted	Babyrousa		genus	
xGD	x6Q	accepted	Otididae		family	
xGG	xGD	accepted	Ardeotis		genus	
xGJ	x6J	accepted	Cacatuidae		family	
xGL	xGJ	accepted	Cacatua		genus	
xGN	x66	accepted	Anas		genus	
xGQ	xBN	accepted	Sarraceniaceae		family	
xGS	xGQ	accepted	Sarracenia		genus	
xGV	xJ	accepted	Rodentia		order	
xGX	xGV	accepted	Chinchillidae		family	
xGZ	xC7	accepted	Lampsilis		genus	
xJ	x6	accepted	Mammalia		class	
xH3	xC7	accepted	Quadrula		genus	
xH5	xZ	accepted	Stangeriaceae		family	
xH7	xH5	accepted	Stangeria		genus	
xH9	x7Y	accepted	Equidae		family	
xHC	xH9	accepted	Equus		genus	
xHF	x6L	accepted	Psephotellus		genus	
xHH	x3C	accepted	Obregonia		genus	
xHK	x3M	accepted	Moschidae		family	
xHM	xJ	accepted	Dasyuromorphia		order	
xHP	xHM	accepted	Dasyuridae		family	
xHR	xHP	accepted	Sminthopsis		genus	
xHT	x4X	accepted	Chilabothrus		genus	
xHW	x3C	accepted	Mammillaria		genus	
xHY	x6X	accepted	Megapodiidae		family	
xJ2	xHY	accepted	Macrocephalon		genus	
xJ4	x4L	accepted	Geochelone		genus	
xJ6	xBJ	accepted	Achillides		genus	
xJ8	xBJ	accepted	Papilio		genus	
xJB	xBX	accepted	Polyplectron		genus	
xJD	xB6	accepted	Pseudoryx		genus	
xJG	x6	accepted	Coelacanthi		class	
xJJ	xJG	accepted	Coelacanthiformes		order	
xJL	xJJ	accepted	Latimeriidae		family	
xJN	xBX	accepted	Syrmaticus		genus	
xJQ	x5W	accepted	Viverridae		family	
xJS	xJQ	accepted	Prionodon		genus	
xJV	x5M	accepted	Vombatidae		family	
xJX	xJV	accepted	Lasiorhinus		genus	
xJZ	xBX	accepted	Colinus		genus	
xL	xJ	accepted	Cetacea		order	
xK3	x86	accepted	Lynx		genus	
xK5	x53	accepted	Zosteropidae		family	
xK7	xK5	accepted	Zosterops		genus	
xK9	x8Q	accepted	Melanochelys		genus	
xKC	x53	accepted	Pittidae		family	
xKF	xKC	accepted	Pitta		genus	
xKH	x6L	accepted	Strigops		genus	
xKK	x53	accepted	Cotingidae		family	
xKM	xKK	accepted	Xipholena		genus	
xKP	x44	accepted	Agamidae		family	
xKR	xKP	accepted	Ceratophora		genus	
xKT	x66	accepted	Rhodonessa		genus	
xKW	xX	accepted	Asterales		order	
xKY	xKW	accepted	Compositae		family	
xL2	xKY	accepted	Saussurea		genus	
xL4	xX	accepted	Pinales		order	
xL6	xL4	accepted	Cupressaceae		family	
xL8	xL6	accepted	Pilgerodendron		genus	
xLB	x9R	accepted	Osteolaemus		genus	
xLD	xX	accepted	Rubiales		order	
xLG	xLD	accepted	Rubiaceae		family	
xLJ	xLG	accepted	Balmea		genus	
xLL	xL	accepted	Ziphiidae		family	
xLN	xC7	accepted	Fusconaia		genus	
xLQ	x3P	accepted	Axis		genus	
xLS	x3C	accepted	Melocactus		genus	
xLV	xD	accepted	Aquila		genus	
xLX	x6G	accepted	Incilius		genus	
xLZ	xF7	accepted	Orcaella		genus	
xN	xL	accepted	Balaenidae		family	
xM3	x6L	accepted	Psittacula		genus	
xM5	x37	accepted	Dendrobium		genus	
xM7	xJ	accepted	Sirenia		order	
xM9	xM7	accepted	Trichechidae		family	
xMC	xM9	accepted	Trichechus		genus	
xMF	x4J	accepted	Chelidae		family	
xMH	xMF	accepted	Pseudemydura		genus	
xMK	xX	accepted	Arecales		order	
xMM	xMK	accepted	Palmae		family	
xMP	xMM	accepted	Jubaea		genus	
xMR	xS	accepted	Mandrillus		genus	
xMT	x5H	accepted	Oreonax		genus	
xMW	x8	accepted	Coraciiformes		order	
xMY	xMW	accepted	Bucerotidae		family	
xN2	xMY	accepted	Rhinoplax		genus	
xN4	x44	accepted	Helodermatidae		family	
xN6	xN4	accepted	Heloderma		genus	
xN8	x5W	accepted	Ursidae		family	
xNB	xN8	accepted	Ursus		genus	
xND	x8	accepted	Trogoniformes		order	
xNG	xND	accepted	Trogonidae		family	
xNJ	xNG	accepted	Pharomachrus		genus	
xNL	xB6	accepted	Gazella		genus	
xNN	x8Z	accepted	Laridae		family	
xNQ	xNN	accepted	Larus		genus	
xNS	xFY	accepted	Vultur		genus	
xNV	xS	accepted	Cercocebus		genus	
xNX	xB6	accepted	Bos		genus	
xNZ	x8V	accepted	Geronticus		genus	
xQ	xJ	accepted	Primates		order	
xP3	xL	accepted	Eschrichtiidae		family	
xP5	xP3	accepted	Eschrichtius		genus	
xP7	x4Q	accepted	Pythonidae		family	
xP9	xP7	accepted	Python		genus	
xPC	x86	accepted	Herpailurus		genus	
xPF	x3M	accepted	Antilocapridae		family	
xPH	xPF	accepted	Antilocapra		genus	
xPK	x8Q	accepted	Geoclemys		genus	
xPM	xJ	accepted	Peramelemorphia		order	
xPP	xPM	accepted	Thylacomyidae		family	
xPR	xPP	accepted	Macrotis		genus	
xPT	x6L	accepted	Psittacus		genus	
xPW	xD4	accepted	Amblyrhynchus		genus	
xPY	xBX	accepted	Crossoptilon		genus	
xQ2	x42	accepted	Rhynchocephalia		order	
xQ4	xQ2	accepted	Sphenodontidae		family	
xQ6	x3T	accepted	Agavaceae		family	
xQ8	xQ6	accepted	Agave		genus	
xQB	xCT	accepted	Pongo		genus	
xQD	xKK	accepted	Cotinga		genus	
xQG	x86	accepted	Neofelis		genus	
xQJ	x8Q	accepted	Pangshura		genus	
xQL	x4J	accepted	Emydidae		family	
xQN	xQL	accepted	Glyptemys		genus	
xQQ	x3P	accepted	Pudu		genus	
xQS	x86	accepted	Panthera		genus	
xQV	xJ	accepted	Lagomorpha		order	
xQX	xQV	accepted	Leporidae		family	
xQZ	xQX	accepted	Romerolagus		genus	
xS	xQ	accepted	Cercopithecidae		family	
xR3	x5W	accepted	Canidae		family	
xR5	xR3	accepted	Speothos		genus	
xR7	x86	accepted	Felis		genus	
xR9	x75	accepted	Leucogeranus		genus	
xRC	x5Y	accepted	Lutrogale		genus	
xRF	x6L	accepted	Guarouba		genus	
xRH	x8	accepted	Strigiformes		order	
xRK	xRH	accepted	Strigidae		family	
xRM	xRK	accepted	Mimizuku		genus	
xRP	x37	accepted	Aerangis		genus	
xRR	xQ	accepted	Pitheciidae		family	
xRT	xRR	accepted	Chiropotes		genus	
xRW	x8	accepted	Podicipediformes		order	
xRY	xRW	accepted	Podicipedidae		family	
xS2	xRY	accepted	Podilymbus		genus	
xS4	x44	accepted	Gekkonidae		family	
xS6	xS4	accepted	Lygodactylus		genus	
xS8	xKP	accepted	Cophotis		genus	
xSB	xBX	accepted	Tetraogallus		genus	
xSD	xMM	accepted	Dypsis		genus	
xSG	x53	accepted	Hirundinidae		family	
xSJ	xSG	accepted	Pseudochelidon		genus	
xSL	xPM	accepted	Peramelidae		family	
xSN	xSL	accepted	Perameles		genus	
xSQ	xGD	accepted	Chlamydotis		genus	
xSS	x93	accepted	Numenius		genus	
xSV	x66	accepted	Asarcornis		genus	
xSX	x3P	accepted	Muntiacus		genus	
xSZ	xC7	accepted	Epioblasma		genus	
xV	xS	accepted	Semnopithecus		genus	
xT3	xX	accepted	Gentianales		order	
xT5	xT3	accepted	Apocynaceae		family	
xT7	xT5	accepted	Pachypodium		genus	
xT9	x33	accepted	Zamia		genus	
xTC	x5W	accepted	Ailuridae		family	
xTF	xTC	accepted	Ailurus		genus	
xTH	xD4	accepted	Sauromalus		genus	
xTK	x86	accepted	Caracal		genus	
xTM	x3P	accepted	Ozotoceros		genus	
xTP	x86	accepted	Pardofelis		genus	
xTR	x8	accepted	Columbiformes		order	
xTT	xTR	accepted	Columbidae		family	
xTW	xTT	accepted	Caloenas		genus	
xTY	xD8	accepted	Nilssonia		genus	
xV2	x4X	accepted	Sanzinia		genus	
xV4	x3W	accepted	Aloestrela		genus	
xV6	xDS	accepted	Cypriniformes		order	
xV8	xV6	accepted	Cyprinidae		family	
xVB	xV8	accepted	Probarbus		genus	
xVD	x7K	accepted	Mycteria		genus	
xVG	xN8	accepted	Helarctos		genus	
xVJ	xD	accepted	Chondrohierax		genus	
xVL	xC7	accepted	Unio		genus	
xVN	x8	accepted	Tinamiformes		order	
xVQ	xVN	accepted	Tinamidae		family	
xVS	xVQ	accepted	Tinamus		genus	
xVV	x4L	accepted	Chelonoidis		genus	
xVX	x3P	accepted	Blastocerus		genus	
xVZ	xRK	accepted	Ninox		genus	
xX		accepted	Plantae		kingdom	
xW3	xD	accepted	Haliaeetus		genus	
xW5	x53	accepted	Sturnidae		family	
xW7	xW5	accepted	Leucopsar		genus	
xW9	x3M	accepted	Tayassuidae		family	
xWC	xW9	accepted	Catagonus		genus	
xWF	x37	accepted	Peristeria		genus	
xWH	xB6	accepted	Oryx		genus	
xWK	xB6	accepted	Ovis		genus	
xWM	xQX	accepted	Caprolagus		genus	
xWP	x3C	accepted	Coryphantha		genus	
xWR	x8Q	accepted	Morenia		genus	
xWT	xB6	accepted	Naemorhedus		genus	
xWW	x8Q	accepted	Cuora		genus	
xWY	x4L	accepted	Astrochelys		genus	
xX2	x6L	accepted	Pyrrhura		genus	
xX4	xDS	accepted	Perciformes		order	
xX6	xX4	accepted	Sciaenidae		family	
xX8	xX6	accepted	Totoaba		genus	
xXB	xL	accepted	Physeteridae		family	
xXD	xXB	accepted	Physeter		genus	
xXG	xS4	accepted	Cnemaspis		genus	
xXJ	xL4	accepted	Pinaceae		family	
xXL	xXJ	accepted	Abies		genus	
xXN	x8	accepted	Piciformes		order	
xXQ	xXN	accepted	Picidae		family	
xXS	xXQ	accepted	Dryocopus		genus	
xXV	x6L	accepted	Cyclopsitta		genus	
xXX	xDS	accepted	Acipenseriformes		order	
xXZ	xXX	accepted	Acipenseridae		family	
xZ	xX	accepted	Cycadales		order	
xY3	xXZ	accepted	Acipenser		genus	
xY5	xG8	accepted	Sus		genus	
xY7	x6L	accepted	Primolius		genus	
xY9	x3C	accepted	Aztekium		genus	
xYC	xC7	accepted	Toxolasma		genus	
xYF	xJ	accepted	Cingulata		order	
xYH	xYF	accepted	Dasypodidae		family	
xYK	xYH	accepted	Priodontes		genus	
xYM	x8	accepted	Pelecaniformes		order	
xYP	xYM	accepted	Fregatidae		family	
xYR	xYP	accepted	Fregata		genus	
xYT	x4L	accepted	Psammobates		genus	
xYW	x6G	accepted	Sclerophrys		genus	
xYY	x99	accepted	Saimiri		genus	
xZ2	x37	accepted	Renanthera		genus	
xZ4	xGJ	accepted	Probosciger		genus	
xZ6	xC7	accepted	Conradilla		genus	
xZ8	x5Y	accepted	Aonyx		genus	
xZB	x7F	accepted	Elephas		genus	
xZD	xV6	accepted	Catostomidae		family	
xZG	xZD	accepted	Chasmistes		genus	
xZJ	xBX	accepted	Lophura		genus	
xZL	x6Z	accepted	Mitu		genus	
xZN	xB6	accepted	Cephalophus		genus	
xZQ	x33	accepted	Microcycas		genus	
xZS	x6B	accepted	Caudata		order	
xZV	xZS	accepted	Cryptobranchidae		family	
xZX	x3C	accepted	Astrophytum		genus	
xZZ	xYM	accepted	Pelecanidae		family	
795SYN1	795	synonym	Microcebus macarthurii Radespiel			
795SYN2	795	synonym	Microcebus mamiratra Andriantompohavana			
795SYN3	795	synonym	Microcebus lokobensis Olivieri			
1005SYN4	1005	synonym	Nomascus nasutus			
1037SYN5	1037	synonym	Mirza zaza Kappeler & Roos, 2005			
1446SYN6	1446	synonym	Avahi peyrierasi Zaramody			
1446SYN7	1446	synonym	Avahi ramanantsoavani Zaramody			
1446SYN8	1446	synonym	Avahi betsileo Andriantompohavana			
1446SYN9	1446	synonym	Avahi meridionalis Zaramody			
1446SYN10	1446	synonym	Avahi cleesei Thalmann & Geissmann, 2005			
2239SYN11	2239	synonym	Lepilemur manasamody Craul			
2239SYN12	2239	synonym	Lepilemur hollandorum Ramaromilanto			
2239SYN13	2239	synonym	Lepilemur sahamalazensis Andriaholinirina			
2239SYN14	2239	synonym	Lepilemur scottorum Lei			
3057SYN15	3057	synonym	Ursus melanoleuca David, 1869			
3167SYN16	3167	synonym	Felis geoffroyi d'Orbigny & Gervais, 1844			
3167SYN17	3167	synonym	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)			
3194SYN18	3194	synonym	Nimbaphrynoides liberiensis Dubois, 1987			
3194SYN19	3194	synonym	Nectophrynoides occidentalis Angel, 1943			
3194SYN20	3194	synonym	Nectophrynoides occidentalis occidentalis Sandberger			
3194SYN21	3194	synonym	Nectophrynoides liberiensis Xavier, 1979			
3194SYN22	3194	synonym	Nectophrynoides liberiensis Xavier, 1979 "1978"			
3194SYN23	3194	synonym	Nectophrynoides occidentalis liberiensis Sandberger			
3194SYN24	3194	synonym	Nimbaphrynoides occidentalis Dubois, 1987 "1986"			
3223SYN25	3223	synonym	Calophasis humiae Hume, 1881			
3239SYN26	3239	synonym	Trionyx nigricans Anderson, 1875			
3239SYN27	3239	synonym	Aspideretes nigricans (Anderson, 1875)			
3253SYN28	3253	synonym	Anas aucklandica nesiotis (G. R. Gray, 1844)			
3317SYN29	3317	synonym	Megalonaias nickliniana (I. Lea, 1837)			
3364SYN30	3364	synonym	Ardea japonensis P. L. S. Müller, 1776			
3399SYN31	3399	synonym	Felis tigrina Schreber, 1775			
